,IdAtleta,AnoEdicao,IdModalidade,Altura,Peso,Medalha
59037,26605,2004,8,182.0,78.0,-
59038,29421,2004,60,184.0,80.0,Silver
59039,29455,2008,8,188.0,80.0,Silver
59040,29455,2008,13,188.0,80.0,Gold
59041,29455,2012,8,188.0,80.0,-
59042,29455,2012,13,188.0,80.0,Silver
59043,29455,2016,8,188.0,80.0,-
59044,29455,2016,13,188.0,80.0,-
59045,32204,2004,326,178.0,70.0,-
59046,32580,2004,151,190.0,89.0,-
59047,32580,2004,152,190.0,89.0,-
59048,32580,2012,151,190.0,89.0,-
59049,34408,2004,63,188.0,81.0,Gold
59050,34408,2008,63,188.0,81.0,Gold
59051,19776,2000,216,160.0,50.0,Bronze
59052,19776,2008,216,160.0,50.0,-
59053,19776,2012,216,160.0,50.0,Silver
59054,19776,2016,216,160.0,50.0,-
59055,1752,2016,99,166.0,60.0,-
59056,1752,2016,100,166.0,60.0,-
59057,3086,2012,219,175.0,60.0,-
59058,3086,2016,219,175.0,60.0,-
59059,5285,2004,182,180.0,71.0,Gold
59060,15918,2004,219,173.0,61.0,-
59061,24920,2000,140,179.0,70.0,-
59062,24920,2000,141,179.0,70.0,-
59063,28094,2008,144,183.0,72.0,-
59064,28094,2008,145,183.0,72.0,Gold
59065,28094,2012,144,183.0,72.0,-
59066,28094,2012,145,183.0,72.0,Gold
59067,17146,2012,310,180.0,90.0,-
59068,4987,2000,249,165.0,72.0,-
59069,11786,2000,113,181.0,78.0,-
59070,18524,2000,292,179.0,63.0,Silver
59071,22929,2000,144,178.0,63.0,-
59072,22929,2004,144,178.0,63.0,-
59073,22929,2004,145,178.0,63.0,Silver
59074,22929,2008,144,178.0,63.0,-
59075,22929,2008,145,178.0,63.0,Bronze
59076,22929,2012,144,178.0,63.0,-
59077,22929,2012,145,178.0,63.0,Silver
59078,3449,2008,44,168.0,71.0,-
59079,3449,2012,44,168.0,71.0,-
59080,28448,2000,74,173.0,71.0,Bronze
59081,27886,2000,346,156.0,68.0,-
59082,27886,2004,345,156.0,68.0,Gold
59083,6413,2004,126,163.0,56.0,-
59084,6413,2004,121,163.0,56.0,-
59085,6413,2008,126,163.0,56.0,-
59086,6413,2008,121,163.0,56.0,-
59087,32019,2012,63,175.0,70.0,-
59088,32019,2016,63,175.0,70.0,-
59089,6795,2000,261,170.0,65.0,-
59090,34129,2000,310,190.0,100.0,-
59091,2345,2004,24,188.0,90.0,Gold
59092,2345,2008,24,188.0,90.0,Gold
59093,2345,2012,24,188.0,90.0,-
59094,31275,2008,60,191.0,104.0,-
59095,31349,2004,209,199.0,92.0,-
59096,22651,2016,274,195.0,84.0,-
59097,17387,2004,23,180.0,78.0,-
59098,17387,2008,23,180.0,78.0,-
59099,4407,2016,10,180.0,57.0,-
59100,35407,2012,216,193.0,76.0,-
59101,35407,2016,218,193.0,76.0,Silver
59102,4982,2012,329,191.0,85.0,-
59103,15435,2016,38,170.0,59.0,-
59104,23954,2012,221,175.0,72.0,-
59105,23954,2016,221,175.0,72.0,-
59106,13366,2000,272,196.0,104.0,Silver
59107,13366,2000,277,196.0,104.0,Gold
59108,13366,2000,274,196.0,104.0,Gold
59109,13366,2000,276,196.0,104.0,Gold
59110,13366,2000,275,196.0,104.0,Silver
59111,13366,2004,268,196.0,104.0,Bronze
59112,13366,2004,272,196.0,104.0,Gold
59113,13366,2004,277,196.0,104.0,Gold
59114,13366,2004,274,196.0,104.0,-
59115,13366,2004,276,196.0,104.0,Silver
59116,10128,2016,177,160.0,47.0,-
59117,10128,2016,178,160.0,47.0,-
59118,10128,2016,175,160.0,47.0,-
59119,10128,2016,179,160.0,47.0,-
59120,10128,2016,174,160.0,47.0,-
59121,33202,2012,182,188.0,80.0,-
59122,9329,2008,161,174.0,70.0,-
59123,28319,2000,181,189.0,80.0,Silver
59124,21265,2004,282,174.0,59.0,-
59125,21265,2004,286,174.0,59.0,-
59126,21265,2004,291,174.0,59.0,-
59127,20031,2000,14,-,-,-
59128,11567,2008,313,-,49.0,-
59129,35592,2016,254,155.0,55.0,Gold
59130,35592,2016,257,155.0,55.0,-
59131,5012,2016,287,175.0,61.0,-
59132,28095,2004,244,175.0,60.0,-
59133,16577,2000,26,158.0,45.0,-
59134,4633,2004,330,186.0,73.0,-
59135,30999,2008,161,165.0,60.0,-
59136,30999,2012,161,165.0,60.0,-
59137,31113,2000,56,163.0,55.0,-
59138,31113,2000,57,163.0,55.0,-
59139,31113,2004,56,163.0,55.0,-
59140,31113,2004,57,163.0,55.0,-
59141,31113,2008,56,163.0,55.0,-
59142,31113,2012,56,163.0,55.0,-
59143,17353,2004,121,182.0,67.0,Bronze
59144,17353,2004,120,182.0,67.0,-
59145,17353,2008,121,182.0,67.0,Bronze
59146,17353,2008,120,182.0,67.0,-
59147,32786,2008,258,169.0,80.0,-
59148,11232,2004,26,167.0,55.0,-
59149,15140,2012,184,181.0,81.0,-
59150,38154,2012,28,200.0,110.0,-
59151,34256,2000,66,177.0,68.0,-
59152,34256,2004,66,177.0,68.0,-
59153,34256,2008,66,177.0,68.0,Silver
59154,34257,2008,181,190.0,92.0,-
59155,34258,2008,212,187.0,70.0,-
59156,34259,2000,131,172.0,60.0,Gold
59157,34259,2000,133,172.0,60.0,Silver
59158,34259,2004,131,172.0,60.0,Bronze
59159,34259,2004,133,172.0,60.0,Gold
59160,34259,2008,218,182.0,79.0,-
59161,34259,2012,220,182.0,79.0,-
59162,34260,2004,86,173.0,65.0,-
59163,34261,2012,57,168.0,63.0,Gold
59164,34262,2016,338,172.0,85.0,Silver
59165,37285,2012,305,-,-,-
59166,15645,2000,305,166.0,60.0,-
59167,38062,2004,333,175.0,80.0,-
59168,16575,2016,279,-,-,-
59169,32205,2016,160,174.0,67.0,-
59170,2301,2016,111,183.0,71.0,-
59171,12914,2008,355,180.0,96.0,-
59172,28408,2012,338,176.0,85.0,-
59173,22728,2012,100,175.0,73.0,-
59174,27716,2008,326,184.0,73.0,-
59175,28096,2000,18,178.0,68.0,-
59176,24286,2008,332,197.0,95.0,-
59177,31146,2016,238,183.0,70.0,-
59178,34276,2004,305,160.0,59.0,-
59179,34276,2004,304,160.0,59.0,-
59180,34276,2008,305,160.0,59.0,-
59181,34276,2008,306,160.0,59.0,-
59182,34276,2012,305,160.0,59.0,-
59183,34276,2012,306,160.0,59.0,-
59184,34276,2016,306,160.0,59.0,-
59185,33236,2000,48,171.0,54.0,-
59186,34277,2012,253,158.0,55.0,-
59187,34277,2012,258,158.0,55.0,-
59188,27622,2016,17,183.0,83.0,-
59189,36181,2004,160,-,-,-
59190,33954,2008,60,190.0,102.0,Bronze
59191,35577,2000,48,173.0,63.0,-
59192,35577,2000,45,173.0,63.0,-
59193,35577,2008,48,173.0,63.0,-
59194,35577,2012,48,173.0,63.0,-
59195,18077,2000,19,175.0,68.0,-
59196,32593,2008,361,172.0,74.0,Silver
59197,32593,2012,361,172.0,74.0,-
59198,33859,2008,355,185.0,96.0,Silver
59199,33859,2012,355,185.0,96.0,-
59200,19060,2000,196,157.0,52.0,-
59201,1900,2008,160,180.0,79.0,-
59202,13707,2000,202,179.0,74.0,-
59203,35518,2000,28,192.0,120.0,-
59204,35518,2004,28,192.0,120.0,-
59205,13533,2008,151,187.0,98.0,-
59206,3024,2012,305,162.0,60.0,-
59207,14169,2000,22,186.0,110.0,-
59208,14169,2004,22,186.0,110.0,-
59209,14169,2008,22,186.0,110.0,Bronze
59210,14169,2016,22,186.0,110.0,Silver
59211,935,2008,273,183.0,83.0,-
59212,935,2008,278,183.0,83.0,-
59213,935,2012,273,183.0,83.0,-
59214,935,2012,278,183.0,83.0,-
59215,3752,2016,34,165.0,52.0,-
59216,10376,2000,47,167.0,68.0,-
59217,10376,2004,47,167.0,68.0,-
59218,10376,2008,47,167.0,68.0,-
59219,29118,2016,346,163.0,65.0,-
59220,16179,2008,38,169.0,55.0,-
59221,32795,2000,8,178.0,70.0,-
59222,18941,2016,329,200.0,85.0,-
59223,18415,2016,62,211.0,105.0,-
59224,10175,2008,212,186.0,68.0,-
59225,33283,2000,318,187.0,74.0,-
59226,33283,2000,317,187.0,74.0,-
59227,3405,2012,299,176.0,58.0,Gold
59228,1536,2000,31,155.0,45.0,-
59229,1536,2004,31,155.0,45.0,-
59230,8399,2016,356,190.0,98.0,-
59231,9204,2008,306,177.0,71.0,-
59232,9204,2012,306,177.0,71.0,-
59233,24375,2000,62,200.0,97.0,Bronze
59234,5058,2008,161,173.0,61.0,-
59235,5058,2012,161,173.0,61.0,Bronze
59236,25648,2008,261,179.0,70.0,-
59237,28348,2012,268,200.0,89.0,-
59238,28348,2012,274,200.0,89.0,-
59239,28348,2012,276,200.0,89.0,-
59240,28348,2016,268,200.0,89.0,Silver
59241,28348,2016,274,200.0,89.0,-
59242,28348,2016,276,200.0,89.0,-
59243,23979,2000,63,165.0,61.0,Silver
59244,4792,2000,249,165.0,70.0,-
59245,3032,2016,333,178.0,86.0,Bronze
59246,13932,2008,49,164.0,48.0,-
59247,18802,2012,3,160.0,43.0,-
59248,18802,2012,4,160.0,43.0,-
59249,31662,2000,235,182.0,84.0,-
59250,7107,2008,356,180.0,98.0,-
59251,7107,2012,356,180.0,98.0,-
59252,7107,2016,356,180.0,98.0,-
59253,33304,2000,135,156.0,43.0,-
59254,33304,2000,137,156.0,43.0,-
59255,33304,2004,135,156.0,43.0,-
59256,37442,2016,135,157.0,46.0,-
59257,23460,2008,261,157.0,50.0,-
59258,10569,2000,261,172.0,75.0,-
59259,9992,2016,8,184.0,72.0,-
59260,24366,2000,56,163.0,55.0,Silver
59261,14096,2008,78,186.0,110.0,-
59262,19393,2016,224,165.0,57.0,-
59263,14598,2008,184,174.0,85.0,-
59264,14598,2012,184,174.0,85.0,-
59265,35005,2000,28,186.0,96.0,-
59266,6718,2012,284,165.0,57.0,-
59267,15836,2004,63,179.0,75.0,-
59268,26646,2008,8,-,-,-
59269,1932,2016,178,152.0,47.0,-
59270,1932,2016,175,152.0,47.0,Bronze
59271,1932,2016,174,152.0,47.0,-
59272,6773,2008,160,182.0,75.0,-
59273,33042,2000,145,180.0,71.0,Gold
59274,33042,2004,144,180.0,71.0,-
59275,33042,2004,145,180.0,71.0,-
59276,33042,2016,144,180.0,71.0,-
59277,33042,2016,145,180.0,71.0,Bronze
59278,16421,2000,13,178.0,71.0,-
59279,23788,2012,16,186.0,74.0,Silver
59280,23788,2016,16,186.0,74.0,-
59281,16120,2004,147,180.0,86.0,-
59282,16120,2004,148,180.0,86.0,-
59283,6159,2016,256,178.0,80.0,-
59284,14812,2008,318,180.0,80.0,-
59285,14812,2012,318,180.0,80.0,-
59286,14812,2012,317,180.0,80.0,-
59287,7479,2008,277,190.0,83.0,-
59288,27403,2000,298,164.0,52.0,-
59289,27403,2004,298,164.0,52.0,-
59290,27403,2004,299,164.0,52.0,-
59291,27403,2008,299,164.0,52.0,Silver
59292,23507,2008,63,180.0,-,-
59293,8335,2000,184,170.0,70.0,-
59294,8335,2004,184,170.0,70.0,-
59295,13473,2004,184,172.0,62.0,-
59296,13473,2012,184,172.0,62.0,-
59297,33035,2008,253,165.0,68.0,-
59298,33035,2008,258,165.0,68.0,-
59299,33035,2012,253,165.0,68.0,-
59300,33035,2012,258,165.0,68.0,-
59301,33035,2016,253,165.0,68.0,-
59302,33035,2016,258,165.0,68.0,-
59303,32206,2008,329,194.0,88.0,-
59304,32206,2012,329,194.0,88.0,-
59305,1130,2004,69,167.0,60.0,Gold
59306,1130,2008,76,167.0,60.0,Gold
59307,2145,2000,97,187.0,93.0,-
59308,2145,2000,94,187.0,93.0,-
59309,2145,2004,93,187.0,93.0,-
59310,2145,2004,91,187.0,93.0,-
59311,26879,2000,100,184.0,72.0,-
59312,36887,2000,330,190.0,76.0,Silver
59313,36887,2004,330,190.0,76.0,Silver
59314,36962,2016,71,196.0,91.0,Gold
59315,21921,2012,101,181.0,67.0,-
59316,21921,2012,102,181.0,67.0,-
59317,21921,2016,100,181.0,67.0,Bronze
59318,24780,2008,117,179.0,-,-
59319,20787,2016,224,175.0,63.0,-
59320,36840,2000,99,172.0,63.0,-
59321,36840,2000,100,172.0,63.0,-
59322,22825,2016,18,173.0,65.0,-
59323,30243,2016,228,174.0,71.0,-
59324,35843,2004,268,172.0,71.0,-
59325,25464,2000,261,184.0,85.0,Bronze
59326,25464,2004,261,184.0,85.0,Silver
59327,25464,2008,261,184.0,85.0,Bronze
59328,11619,2008,266,193.0,95.0,-
59329,11619,2012,266,193.0,95.0,-
59330,11619,2012,270,193.0,95.0,-
59331,11619,2016,266,193.0,95.0,-
59332,11619,2016,270,193.0,95.0,-
59333,11619,2016,275,193.0,95.0,-
59334,12457,2012,40,173.0,63.0,-
59335,12457,2016,40,173.0,63.0,-
59336,17854,2012,205,173.0,54.0,-
59337,16579,2004,38,167.0,55.0,-
59338,16579,2008,38,167.0,55.0,-
59339,32704,2012,27,182.0,79.0,-
59340,10317,2008,32,-,-,-
59341,21505,2016,49,148.0,44.0,-
59342,21385,2008,49,150.0,56.0,-
59343,21385,2012,49,150.0,56.0,-
59344,29271,2016,279,193.0,80.0,-
59345,12748,2000,182,178.0,68.0,Bronze
59346,36801,2000,259,170.0,62.0,-
59347,36801,2000,255,170.0,62.0,-
59348,36801,2012,259,170.0,62.0,-
59349,997,2000,270,190.0,80.0,-
59350,997,2000,275,190.0,80.0,-
59351,26738,2004,247,174.0,72.0,-
59352,34996,2000,202,182.0,72.0,-
59353,35493,2016,40,178.0,67.0,-
59354,12054,2008,181,194.0,94.0,-
59355,33989,2004,32,163.0,54.0,-
59356,33989,2004,37,163.0,54.0,-
59357,32282,2016,205,160.0,44.0,-
59358,30610,2004,309,169.0,68.0,-
59359,34577,2008,181,182.0,84.0,-
59360,33568,2000,191,185.0,127.0,Bronze
59361,33568,2004,191,185.0,127.0,Silver
59362,33568,2008,191,185.0,127.0,-
59363,34461,2000,26,164.0,54.0,-
59364,35860,2000,13,175.0,66.0,-
59365,28173,2008,353,161.0,55.0,-
59366,2347,2012,173,172.0,65.0,-
59367,2347,2012,166,172.0,65.0,-
59368,2347,2012,172,172.0,65.0,-
59369,2347,2016,169,172.0,65.0,-
59370,2347,2016,173,172.0,65.0,-
59371,2347,2016,166,172.0,65.0,-
59372,2347,2016,167,172.0,65.0,-
59373,2347,2016,171,172.0,65.0,-
59374,22420,2000,169,158.0,54.0,-
59375,22420,2000,173,158.0,54.0,-
59376,22420,2000,168,158.0,54.0,-
59377,22420,2000,170,158.0,54.0,-
59378,22420,2000,172,158.0,54.0,-
59379,22420,2000,171,158.0,54.0,-
59380,29266,2016,253,180.0,67.0,-
59381,29266,2016,258,180.0,67.0,-
59382,5483,2016,28,188.0,120.0,-
59383,25571,2004,30,160.0,48.0,-
59384,25571,2008,30,160.0,48.0,Bronze
59385,33937,2000,66,176.0,59.0,-
59386,16076,2012,231,181.0,74.0,-
59387,29649,2008,14,190.0,78.0,Bronze
59388,29882,2000,212,189.0,70.0,-
59389,11724,2016,134,175.0,68.0,-
59390,36757,2000,295,179.0,65.0,-
59391,36757,2000,284,179.0,65.0,-
59392,36757,2000,292,179.0,65.0,-
59393,22549,2000,144,190.0,78.0,Bronze
59394,22549,2000,145,190.0,78.0,-
59395,22549,2008,144,190.0,78.0,-
59396,22549,2008,145,190.0,78.0,-
59397,22549,2012,144,190.0,78.0,-
59398,22549,2012,145,190.0,78.0,Bronze
59399,22549,2016,144,190.0,78.0,-
59400,22549,2016,145,190.0,78.0,-
59401,27586,2004,212,180.0,72.0,-
59402,27586,2008,212,180.0,72.0,-
59403,27726,2016,49,164.0,48.0,-
59404,17905,2004,229,174.0,75.0,Bronze
59405,33903,2012,329,208.0,94.0,-
59406,2086,2016,99,168.0,69.0,-
59407,2086,2016,100,168.0,69.0,-
59408,9205,2012,205,173.0,50.0,-
59409,13162,2012,205,173.0,52.0,-
59410,13162,2016,205,173.0,52.0,Bronze
59411,22370,2008,267,186.0,80.0,-
59412,22370,2008,275,186.0,80.0,-
59413,22370,2012,279,186.0,80.0,-
59414,22370,2016,279,186.0,80.0,-
59415,18154,2008,68,166.0,54.0,-
59416,18154,2016,76,166.0,54.0,-
59417,27425,2000,329,188.0,81.0,Bronze
59418,27425,2004,329,188.0,81.0,Silver
59419,8625,2008,30,156.0,55.0,-
59420,9296,2000,330,193.0,73.0,-
59421,9296,2004,330,193.0,73.0,-
59422,34502,2008,240,157.0,52.0,-
59423,633,2008,8,185.0,68.0,-
59424,1124,2008,231,180.0,73.0,-
59425,31490,2016,92,188.0,102.0,-
59426,31490,2016,94,188.0,102.0,-
59427,28941,2016,63,191.0,85.0,-
59428,33333,2000,206,168.0,53.0,-
59429,4749,2008,302,178.0,76.0,-
59430,4749,2012,302,178.0,76.0,-
59431,4749,2016,302,178.0,76.0,-
59432,24322,2016,338,163.0,88.0,-
59433,4074,2012,330,190.0,68.0,-
59434,3555,2004,298,173.0,54.0,-
59435,3555,2008,298,173.0,54.0,-
59436,36860,2000,333,175.0,65.0,Bronze
59437,37154,2016,223,185.0,100.0,-
59438,37300,2004,160,180.0,74.0,-
59439,37300,2012,160,180.0,74.0,-
59440,17941,2016,149,183.0,83.0,-
59441,30424,2004,66,168.0,60.0,-
59442,32531,2004,157,188.0,70.0,-
59443,33576,2016,7,181.0,59.0,Bronze
59444,33962,2000,26,167.0,60.0,Bronze
59445,36276,2004,49,168.0,50.0,-
59446,14095,2012,362,178.0,74.0,-
59447,12094,2012,147,176.0,70.0,-
59448,12094,2016,147,176.0,70.0,-
59449,12094,2016,148,176.0,70.0,-
59450,4860,2012,24,187.0,100.0,-
59451,4860,2016,24,187.0,100.0,-
59452,16768,2000,15,187.0,85.0,-
59453,16768,2004,11,187.0,85.0,-
59454,16959,2016,155,166.0,66.0,-
59455,16959,2016,156,166.0,66.0,-
59456,36660,2012,76,175.0,60.0,Bronze
59457,36660,2016,75,175.0,60.0,-
59458,4440,2000,215,188.0,88.0,-
59459,18838,2000,190,180.0,81.0,-
59460,28549,2004,29,199.0,89.0,-
59461,28344,2000,111,178.0,63.0,-
59462,15365,2016,160,182.0,72.0,Silver
59463,22502,2016,205,176.0,53.0,Gold
59464,13913,2000,333,170.0,58.0,Bronze
59465,13913,2004,333,170.0,58.0,-
59466,5563,2000,240,162.0,58.0,-
59467,11726,2000,7,174.0,57.0,-
59468,15386,2016,181,182.0,82.0,-
59469,5604,2004,30,175.0,54.0,-
59470,17654,2008,58,164.0,62.0,-
59471,17654,2016,58,164.0,62.0,-
59472,33529,2000,182,187.0,74.0,-
59473,33529,2008,182,187.0,74.0,-
59474,22126,2016,63,195.0,86.0,-
59475,1819,2004,26,168.0,56.0,-
59476,23487,2012,75,172.0,-,-
59477,33324,2000,34,168.0,55.0,-
59478,33324,2004,34,168.0,55.0,-
59479,33324,2008,34,168.0,55.0,-
59480,2346,2004,191,192.0,131.0,-
59481,2346,2008,191,192.0,131.0,-
59482,2346,2012,191,192.0,131.0,Bronze
59483,20412,2000,330,186.0,77.0,-
59484,20412,2004,330,186.0,77.0,-
59485,20412,2008,330,186.0,77.0,Silver
59486,20412,2012,330,186.0,77.0,Silver
59487,30814,2000,102,175.0,71.0,-
59488,30814,2000,100,175.0,71.0,Bronze
59489,31635,2008,192,180.0,81.0,-
59490,31635,2012,190,180.0,81.0,-
59491,31635,2016,190,180.0,81.0,Bronze
59492,7906,2012,10,182.0,66.0,-
59493,13810,2008,249,179.0,87.0,-
59494,30819,2016,353,168.0,61.0,-
59495,15743,2000,252,177.0,87.0,-
59496,15743,2012,252,177.0,87.0,-
59497,20909,2012,63,192.0,82.0,-
59498,22631,2008,62,201.0,95.0,-
59499,30895,2000,278,185.0,80.0,-
59500,35254,2008,181,176.0,83.0,Bronze
59501,35254,2012,181,176.0,83.0,-
59502,38090,2008,49,-,-,-
59503,7991,2000,62,208.0,105.0,-
59504,7991,2004,62,208.0,105.0,-
59505,8792,2004,43,175.0,80.0,-
59506,8792,2008,43,175.0,80.0,-
59507,8792,2012,43,175.0,80.0,-
59508,8792,2016,43,175.0,80.0,-
59509,27994,2016,332,192.0,100.0,-
59510,33784,2000,41,164.0,50.0,-
59511,33784,2004,30,164.0,50.0,Silver
59512,33784,2012,30,164.0,50.0,-
59513,15488,2012,3,152.0,46.0,-
59514,15488,2012,4,152.0,46.0,-
59515,22632,2008,78,183.0,98.0,-
59516,14735,2000,114,172.0,71.0,-
59517,14735,2004,114,172.0,71.0,-
59518,474,2000,221,183.0,85.0,-
59519,14501,2012,249,183.0,82.0,-
59520,26225,2000,47,180.0,77.0,-
59521,26225,2004,47,180.0,77.0,-
59522,9405,2008,218,178.0,72.0,-
59523,9405,2016,218,178.0,72.0,-
59524,28848,2008,363,175.0,120.0,-
59525,4492,2012,318,195.0,90.0,-
59526,16541,2012,128,175.0,66.0,-
59527,22315,2012,33,168.0,58.0,-
59528,24335,2004,212,191.0,70.0,-
59529,22633,2012,95,174.0,80.0,-
59530,22633,2016,91,174.0,80.0,Silver
59531,22633,2016,94,174.0,80.0,-
59532,31964,2012,202,179.0,67.0,-
59533,6082,2016,219,165.0,55.0,-
59534,13031,2004,169,166.0,58.0,-
59535,13031,2004,173,166.0,58.0,Gold
59536,13031,2004,166,166.0,58.0,-
59537,13031,2004,168,166.0,58.0,-
59538,13031,2004,170,166.0,58.0,Silver
59539,13031,2004,167,166.0,58.0,-
59540,13031,2004,172,166.0,58.0,-
59541,13031,2004,171,166.0,58.0,-
59542,13031,2008,169,166.0,58.0,-
59543,13031,2008,173,166.0,58.0,Silver
59544,13031,2008,166,166.0,58.0,-
59545,13031,2008,170,166.0,58.0,-
59546,13031,2008,167,166.0,58.0,-
59547,13031,2008,172,166.0,58.0,-
59548,13031,2008,171,166.0,58.0,-
59549,21280,2016,224,170.0,68.0,-
59550,21286,2008,231,181.0,73.0,-
59551,21286,2012,231,181.0,73.0,-
59552,21286,2016,231,181.0,73.0,-
59553,14583,2012,160,192.0,74.0,-
59554,14536,2000,210,199.0,98.0,Bronze
59555,14536,2004,210,199.0,98.0,Gold
59556,14536,2008,208,199.0,98.0,-
59557,6497,2004,25,197.0,81.0,-
59558,6497,2008,25,197.0,81.0,-
59559,6497,2012,25,197.0,81.0,-
59560,19781,2000,123,170.0,56.0,-
59561,5519,2016,76,167.0,60.0,-
59562,7074,2012,169,171.0,63.0,-
59563,7074,2012,173,171.0,63.0,-
59564,7074,2012,166,171.0,63.0,-
59565,7074,2012,170,171.0,63.0,-
59566,7074,2012,167,171.0,63.0,-
59567,7074,2012,172,171.0,63.0,-
59568,7074,2012,171,171.0,63.0,-
59569,7074,2016,173,171.0,63.0,-
59570,7074,2016,166,171.0,63.0,-
59571,7074,2016,170,171.0,63.0,-
59572,7074,2016,171,171.0,63.0,-
59573,28507,2008,305,171.0,65.0,-
59574,18705,2008,329,184.0,83.0,-
59575,25698,2016,203,169.0,53.0,-
59576,38063,2008,182,186.0,76.0,-
59577,22970,2004,190,175.0,81.0,-
59578,25801,2008,160,184.0,80.0,-
59579,27174,2008,284,170.0,57.0,-
59580,12734,2004,144,167.0,60.0,-
59581,12734,2004,145,167.0,60.0,-
59582,12734,2008,144,167.0,60.0,-
59583,12734,2008,145,167.0,60.0,-
59584,34547,2000,181,191.0,103.0,-
59585,34547,2004,181,191.0,103.0,-
59586,33267,2004,23,192.0,74.0,-
59587,34063,2008,313,156.0,49.0,-
59588,34063,2012,313,156.0,49.0,-
59589,31101,2000,32,-,-,-
59590,13416,2004,16,175.0,75.0,-
59591,9615,2016,224,165.0,63.0,Gold
59592,9206,2008,3,176.0,65.0,-
59593,9206,2008,4,176.0,65.0,-
59594,1937,2000,195,170.0,78.0,-
59595,34631,2012,111,176.0,70.0,-
59596,34632,2008,198,180.0,130.0,Gold
59597,34632,2012,198,180.0,130.0,Bronze
59598,33810,2008,205,170.0,53.0,-
59599,3332,2000,160,182.0,72.0,Silver
59600,2302,2016,266,182.0,82.0,-
59601,2302,2016,275,182.0,82.0,-
59602,34460,2000,229,182.0,76.0,-
59603,34672,2000,229,182.0,76.0,-
59604,4441,2016,329,183.0,73.0,-
59605,29123,2016,282,168.0,57.0,-
59606,27824,2000,114,179.0,71.0,-
59607,6691,2004,45,182.0,72.0,-
59608,8659,2000,63,192.0,80.0,-
59609,27645,2016,20,185.0,77.0,-
59610,32615,2008,8,158.0,56.0,-
59611,15068,2016,148,177.0,77.0,Silver
59612,34247,2016,347,158.0,60.0,-
59613,28826,2012,28,186.0,120.0,-
59614,23898,2004,208,168.0,55.0,Bronze
59615,9055,2000,363,185.0,120.0,-
59616,8945,2008,190,175.0,81.0,-
59617,8797,2000,23,195.0,73.0,-
59618,8797,2004,23,195.0,73.0,-
59619,8797,2008,23,195.0,73.0,-
59620,8797,2012,23,195.0,73.0,-
59621,11299,2016,299,175.0,56.0,Gold
59622,24458,2004,221,181.0,72.0,-
59623,24458,2008,221,181.0,72.0,-
59624,24458,2008,218,181.0,72.0,-
59625,24458,2012,221,181.0,72.0,Gold
59626,24458,2016,221,181.0,72.0,-
59627,26228,2008,160,189.0,86.0,-
59628,16605,2008,14,-,-,-
59629,15259,2004,261,167.0,78.0,Gold
59630,25306,2016,185,163.0,53.0,-
59631,15920,2000,142,175.0,87.0,-
59632,15920,2000,143,175.0,87.0,-
59633,9033,2008,142,164.0,50.0,-
59634,9033,2008,143,164.0,50.0,-
59635,9033,2012,142,164.0,50.0,-
59636,9033,2012,143,164.0,50.0,-
59637,9033,2016,142,164.0,50.0,-
59638,9033,2016,143,164.0,50.0,-
59639,11360,2000,355,183.0,85.0,-
59640,34064,2000,237,173.0,61.0,-
59641,34064,2004,240,173.0,61.0,Bronze
59642,34064,2008,240,173.0,61.0,-
59643,8532,2000,181,200.0,105.0,Gold
59644,8532,2004,181,200.0,105.0,Bronze
59645,19201,2016,29,184.0,73.0,-
59646,23988,2000,60,180.0,75.0,-
59647,22316,2016,101,153.0,69.0,-
59648,22316,2016,102,153.0,69.0,-
59649,31380,2000,302,182.0,70.0,-
59650,31380,2000,301,182.0,70.0,-
59651,31380,2004,302,182.0,70.0,-
59652,31380,2004,301,182.0,70.0,-
59653,31380,2008,302,182.0,70.0,-
59654,31380,2008,303,182.0,70.0,-
59655,31380,2012,302,182.0,70.0,-
59656,31380,2016,302,182.0,70.0,-
59657,31380,2016,303,182.0,70.0,-
59658,33056,2008,151,193.0,-,-
59659,17389,2008,234,187.0,79.0,-
59660,8508,2008,97,180.0,85.0,-
59661,8508,2008,95,180.0,85.0,-
59662,25212,2012,82,175.0,75.0,Silver
59663,23965,2012,25,184.0,73.0,-
59664,23965,2016,25,184.0,73.0,-
59665,14729,2000,161,170.0,61.0,-
59666,14729,2004,161,170.0,61.0,-
59667,27744,2000,144,168.0,59.0,-
59668,35342,2016,252,174.0,93.0,-
59669,6961,2016,92,188.0,90.0,Gold
59670,32403,2012,239,159.0,68.0,Gold
59671,34391,2016,7,-,-,-
59672,26805,2008,337,181.0,105.0,-
59673,26805,2012,337,181.0,105.0,Gold
59674,20180,2004,126,168.0,56.0,-
59675,7838,2016,17,190.0,65.0,-
59676,757,2008,63,195.0,80.0,-
59677,757,2016,63,195.0,80.0,Silver
59678,5484,2004,116,179.0,74.0,Bronze
59679,7577,2008,151,173.0,94.0,-
59680,7577,2008,152,173.0,94.0,-
59681,23969,2008,198,171.0,81.0,-
59682,786,2012,116,180.0,70.0,-
59683,2643,2000,248,168.0,51.0,-
59684,3896,2004,160,179.0,73.0,Silver
59685,5215,2012,62,206.0,125.0,-
59686,5547,2004,50,173.0,65.0,-
59687,7554,2000,295,183.0,68.0,Bronze
59688,7554,2000,284,183.0,68.0,Bronze
59689,7554,2000,290,183.0,68.0,Gold
59690,7554,2000,283,183.0,68.0,Bronze
